Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],Disk throughput,Network throughput,Overall usage,Winner
29.11.2015 06:20:00,2,0,72,1.58,8388608,1022571,12.19,0,7,64,6,6,7,12,32.769999999999996,0
29.11.2015 06:25:00,2,0,70,1.52,8388608,955462,11.39,0,6,64,5,5,6,10,28.91,0
29.11.2015 06:30:00,2,0,72,1.57,8388608,905131,10.79,0,7,64,5,5,7,10,29.36,0
29.11.2015 06:35:00,2,0,83,1.83,8388608,1156789,13.79,0,7,64,6,6,7,12,34.62,1
29.11.2015 06:40:00,2,0,69,1.5,8388608,1442002,17.19,0,7,64,5,5,7,10,35.69,1
29.11.2015 06:45:00,2,0,72,1.58,8388608,1173566,13.99,0,7,64,5,5,7,10,32.57,0
29.11.2015 06:50:00,2,0,71,1.57,8388608,1156789,13.79,0,7,64,6,6,7,12,34.36,1
29.11.2015 06:55:00,2,0,68,1.49,8388608,943718,11.25,0,7,64,5,5,7,10,29.740000000000002,0
29.11.2015 07:00:00,2,0,72,1.58,8388608,905131,10.79,0,8,64,5,5,8,10,30.369999999999997,0
29.11.2015 07:05:00,2,0,71,1.56,8388608,916036,10.92,0,7,64,6,5,7,11,30.48,0
29.11.2015 07:10:00,2,0,68,1.5,8388608,838022,9.99,0,7,64,5,5,7,10,28.490000000000002,0
29.11.2015 07:15:00,2,0,72,1.58,8388608,1044382,12.45,0,8,64,5,5,8,10,32.03,0
29.11.2015 07:20:00,2,0,71,1.55,8388608,1106457,13.19,0,8,64,5,5,8,10,32.74,0
29.11.2015 07:25:00,2,0,70,1.54,8388608,1033476,12.32,0,7,64,6,5,7,11,31.86,0
29.11.2015 07:30:00,2,0,72,1.59,8388608,821245,9.79,0,7,64,5,5,7,10,28.38,0
29.11.2015 07:35:00,2,0,82,1.79,8388608,949590,11.32,0,7,64,5,5,7,10,30.11,0
29.11.2015 07:40:00,2,0,68,1.49,8388608,1408447,16.79,0,6,64,5,5,6,10,34.28,1
29.11.2015 07:45:00,2,0,71,1.56,8388608,949590,11.32,0,7,64,5,5,7,10,29.880000000000003,0
29.11.2015 07:50:00,2,0,71,1.55,8388608,905131,10.79,0,7,64,5,5,7,10,29.34,0
29.11.2015 07:55:00,2,0,70,1.53,8388608,999922,11.92,0,7,64,5,5,7,10,30.45,0
29.11.2015 08:00:00,2,0,72,1.58,8388608,1212154,14.45,0,7,64,5,5,7,10,33.03,1
29.11.2015 08:05:00,2,0,71,1.55,8388608,1207121,14.39,0,7,64,5,5,7,10,32.94,1
29.11.2015 08:10:00,2,0,69,1.51,8388608,1010827,12.05,0,7,64,6,5,7,11,31.560000000000002,0
29.11.2015 08:15:00,2,0,72,1.57,8388608,1033476,12.32,0,8,64,5,5,8,10,31.89,0
29.11.2015 08:20:00,2,0,71,1.56,8388608,972240,11.59,0,8,64,5,5,8,10,31.15,0
29.11.2015 08:25:00,2,0,69,1.52,8388608,826278,9.85,0,8,64,5,5,8,10,29.369999999999997,0
29.11.2015 08:30:00,2,0,71,1.56,8388608,859832,10.25,0,7,64,5,5,7,10,28.810000000000002,0
29.11.2015 08:35:00,2,0,83,1.82,8388608,1167694,13.92,0,8,64,5,5,8,10,33.74,1
29.11.2015 08:40:00,2,0,69,1.51,8388608,1352244,16.12,0,6,64,6,5,6,11,34.63,1
29.11.2015 08:45:00,2,0,72,1.59,8388608,1089680,12.99,0,7,64,5,5,7,10,31.58,0
29.11.2015 08:50:00,2,0,72,1.58,8388608,1094713,13.05,0,6,64,5,5,6,10,30.630000000000003,0
29.11.2015 08:55:00,2,0,70,1.54,8388608,1056126,12.59,0,6,64,5,5,6,10,30.13,0
29.11.2015 09:00:00,2,0,73,1.59,8388608,854799,10.19,0,7,64,5,5,7,10,28.78,0
29.11.2015 09:05:00,2,0,71,1.56,8388608,905131,10.79,0,7,64,5,5,7,10,29.35,0
29.11.2015 09:10:00,2,0,70,1.53,8388608,1022571,12.19,0,6,64,6,5,6,11,30.72,0
29.11.2015 09:15:00,2,0,73,1.59,8388608,1184471,14.12,0,7,64,5,5,7,10,32.71,0
29.11.2015 09:20:00,2,0,72,1.58,8388608,966368,11.52,0,7,64,5,5,7,10,30.1,0
29.11.2015 09:25:00,2,0,70,1.53,8388608,966368,11.52,0,6,64,5,5,6,10,29.049999999999997,0
29.11.2015 09:30:00,2,0,72,1.57,8388608,1123235,13.39,0,6,64,5,5,6,10,30.96,0
29.11.2015 09:35:00,2,0,83,1.81,8388608,932813,11.12,0,7,64,5,5,7,10,29.93,0
29.11.2015 09:40:00,2,0,68,1.5,8388608,1161822,13.85,0,7,64,5,5,7,10,32.35,0
29.11.2015 09:45:00,2,0,72,1.58,8388608,1010827,12.05,0,8,64,5,5,8,10,31.630000000000003,0
29.11.2015 09:50:00,2,0,71,1.55,8388608,826278,9.85,0,7,64,5,5,7,10,28.4,0
29.11.2015 09:55:00,2,0,70,1.53,8388608,932813,11.12,0,8,64,6,5,8,11,31.65,0
29.11.2015 10:00:00,2,0,72,1.58,8388608,1010827,12.05,0,8,64,5,5,8,10,31.630000000000003,0
29.11.2015 10:05:00,2,0,70,1.54,8388608,905131,10.79,0,7,64,5,5,7,10,29.33,0
29.11.2015 10:10:00,2,0,70,1.52,8388608,1010827,12.05,0,8,64,6,5,8,11,32.57,0
29.11.2015 10:15:00,2,0,72,1.57,8388608,832150,9.92,0,8,64,5,5,8,10,29.490000000000002,0
29.11.2015 10:20:00,2,0,71,1.56,8388608,899259,10.72,0,7,64,5,5,7,10,29.28,0
29.11.2015 10:25:00,2,0,69,1.52,8388608,966368,11.52,0,8,64,5,5,8,10,31.04,0
29.11.2015 10:30:00,2,0,71,1.56,8388608,1184471,14.12,0,8,64,5,5,8,10,33.68,1
29.11.2015 10:35:00,2,0,82,1.79,8388608,1044382,12.45,0,8,64,5,5,8,10,32.239999999999995,0
29.11.2015 10:40:00,2,0,68,1.5,8388608,1486461,17.72,0,6,64,5,5,6,10,35.22,1
29.11.2015 10:45:00,2,0,72,1.57,8388608,1027604,12.25,0,6,64,5,5,6,10,29.82,0
29.11.2015 10:50:00,2,0,71,1.56,8388608,1056126,12.59,0,6,64,5,5,6,10,30.15,0
29.11.2015 10:55:00,2,0,70,1.53,8388608,838022,9.99,0,8,64,5,5,8,10,29.52,0
29.11.2015 11:00:00,2,0,72,1.59,8388608,1005794,11.99,0,7,64,5,5,7,10,30.58,0
29.11.2015 11:05:00,2,0,71,1.55,8388608,926941,11.05,0,7,64,5,5,7,10,29.6,0
29.11.2015 11:10:00,2,0,69,1.52,8388608,955462,11.39,0,8,64,6,5,8,11,31.91,0
29.11.2015 11:15:00,2,0,73,1.59,8388608,921908,10.99,0,8,64,5,5,8,10,30.58,0
29.11.2015 11:20:00,2,0,71,1.56,8388608,832150,9.92,0,8,64,5,5,8,10,29.48,0
29.11.2015 11:25:00,2,0,70,1.53,8388608,972240,11.59,0,8,64,5,5,8,10,31.119999999999997,0
29.11.2015 11:30:00,2,0,71,1.55,8388608,1039349,12.39,0,7,64,5,5,7,10,30.94,0
29.11.2015 11:35:00,2,0,82,1.79,8388608,926941,11.05,0,7,64,5,5,7,10,29.84,0
29.11.2015 11:40:00,2,0,69,1.52,8388608,1279263,15.25,0,8,64,5,5,8,10,34.769999999999996,1
29.11.2015 11:45:00,2,0,73,1.6,8388608,848927,10.12,0,7,64,5,5,7,10,28.72,0
29.11.2015 11:50:00,2,0,72,1.58,8388608,926941,11.05,0,8,64,5,5,8,10,30.630000000000003,0
29.11.2015 11:55:00,2,0,70,1.54,8388608,1039349,12.39,0,8,64,6,5,8,11,32.93,1
29.11.2015 12:00:00,2,0,73,1.61,8388608,1083808,12.92,0,8,64,5,5,8,10,32.53,0
29.11.2015 12:05:00,2,0,71,1.56,8388608,916036,10.92,0,8,64,5,5,8,10,30.48,0
29.11.2015 12:10:00,2,0,69,1.52,8388608,977273,11.65,0,7,64,6,5,7,11,31.17,0
29.11.2015 12:15:00,2,0,72,1.58,8388608,1022571,12.19,0,7,64,5,5,7,10,30.77,0
29.11.2015 12:20:00,2,0,72,1.57,8388608,999922,11.92,0,8,64,5,5,8,10,31.490000000000002,0
29.11.2015 12:25:00,2,0,70,1.53,8388608,1027604,12.25,0,8,64,6,5,8,11,32.78,0
29.11.2015 12:30:00,2,0,71,1.56,8388608,999922,11.92,0,8,64,5,5,8,10,31.48,0
29.11.2015 12:35:00,2,0,84,1.83,8388608,1190343,14.19,0,8,64,5,5,8,10,34.019999999999996,1
29.11.2015 12:40:00,2,0,69,1.5,8388608,1285135,15.32,0,6,64,6,5,6,11,33.82,1
29.11.2015 12:45:00,2,0,71,1.56,8388608,1061159,12.65,0,7,64,5,5,7,10,31.21,0
29.11.2015 12:50:00,2,0,71,1.55,8388608,1145045,13.65,0,7,64,5,5,7,10,32.2,0
29.11.2015 12:55:00,2,0,69,1.51,8388608,1089680,12.99,0,7,64,5,5,7,10,31.5,0
29.11.2015 13:00:00,2,0,72,1.58,8388608,977273,11.65,0,7,64,5,5,7,10,30.23,0
29.11.2015 13:05:00,2,0,70,1.54,8388608,966368,11.52,0,7,64,5,5,7,10,30.06,0
29.11.2015 13:10:00,2,0,69,1.5,8388608,888354,10.59,0,6,64,5,5,6,10,28.09,0
29.11.2015 13:15:00,2,0,72,1.57,8388608,916036,10.92,0,7,64,5,5,7,10,29.490000000000002,0
29.11.2015 13:20:00,2,0,72,1.57,8388608,1061159,12.65,0,7,64,5,5,7,10,31.22,0
29.11.2015 13:25:00,2,0,70,1.53,8388608,1010827,12.05,0,7,64,5,5,7,10,30.58,0
29.11.2015 13:30:00,2,0,72,1.57,8388608,1083808,12.92,0,6,64,5,5,6,10,30.490000000000002,0
29.11.2015 13:35:00,2,0,82,1.79,8388608,1201249,14.32,0,7,64,5,5,7,10,33.11,1
29.11.2015 13:40:00,2,0,69,1.51,8388608,1358116,16.19,0,7,64,6,5,7,11,35.7,1
29.11.2015 13:45:00,2,0,73,1.6,8388608,994050,11.85,0,8,64,5,5,8,10,31.45,0
29.11.2015 13:50:00,2,0,72,1.58,8388608,938685,11.19,0,7,64,5,5,7,10,29.77,0
29.11.2015 13:55:00,2,0,71,1.54,8388608,859832,10.25,0,8,64,5,6,8,11,30.79,0
29.11.2015 14:00:00,2,0,72,1.57,8388608,1033476,12.32,0,8,64,5,5,8,10,31.89,0
29.11.2015 14:05:00,2,0,71,1.55,8388608,1228931,14.65,0,7,64,5,5,7,10,33.2,1
29.11.2015 14:10:00,2,0,70,1.53,8388608,1100585,13.12,0,7,64,6,5,7,11,32.65,0
29.11.2015 14:15:00,2,0,73,1.6,8388608,949590,11.32,0,7,64,5,5,7,10,29.92,0
29.11.2015 14:20:00,2,0,70,1.54,8388608,888354,10.59,0,7,64,5,5,7,10,29.13,0
29.11.2015 14:25:00,2,0,70,1.53,8388608,1089680,12.99,0,8,64,5,5,8,10,32.519999999999996,0
29.11.2015 14:30:00,2,0,71,1.56,8388608,966368,11.52,0,7,64,5,5,7,10,30.08,0
29.11.2015 14:35:00,2,0,83,1.82,8388608,999922,11.92,0,7,64,5,5,7,10,30.740000000000002,0
29.11.2015 14:40:00,2,0,68,1.5,8388608,1291007,15.39,0,7,64,6,5,7,11,34.89,1
29.11.2015 14:45:00,2,0,72,1.57,8388608,1212154,14.45,0,8,64,5,5,8,10,34.019999999999996,1
29.11.2015 14:50:00,2,0,72,1.57,8388608,1212154,14.45,0,7,64,5,5,7,10,33.019999999999996,1
29.11.2015 14:55:00,2,0,70,1.53,8388608,1094713,13.05,0,7,64,5,5,7,10,31.58,0
29.11.2015 15:00:00,2,0,72,1.58,8388608,1123235,13.39,0,8,64,5,5,8,10,32.97,1
29.11.2015 15:05:00,2,0,70,1.55,8388608,966368,11.52,0,7,64,5,5,7,10,30.07,0
29.11.2015 15:10:00,2,0,69,1.51,8388608,955462,11.39,0,7,64,5,5,7,10,29.9,0
29.11.2015 15:15:00,2,0,72,1.57,8388608,1212154,14.45,0,7,64,5,5,7,10,33.019999999999996,1
29.11.2015 15:20:00,2,0,72,1.56,8388608,910164,10.85,0,8,64,5,5,8,10,30.41,0
29.11.2015 15:25:00,2,0,70,1.53,8388608,1150917,13.72,0,7,64,5,5,7,10,32.25,0
29.11.2015 15:30:00,2,0,71,1.56,8388608,1100585,13.12,0,7,64,5,5,7,10,31.68,0
29.11.2015 15:35:00,2,0,81,1.78,8388608,943718,11.25,0,7,64,5,5,7,10,30.03,0
29.11.2015 15:40:00,2,0,68,1.49,8388608,1352244,16.12,0,7,64,5,5,7,10,34.61,1
29.11.2015 15:45:00,2,0,72,1.58,8388608,1140012,13.59,0,8,64,5,5,8,10,33.17,1
29.11.2015 15:50:00,2,0,71,1.56,8388608,955462,11.39,0,7,64,5,5,7,10,29.950000000000003,0
29.11.2015 15:55:00,2,0,70,1.53,8388608,1005794,11.99,0,8,64,5,5,8,10,31.52,0
29.11.2015 16:00:00,2,0,71,1.56,8388608,1223898,14.59,0,8,64,5,5,8,10,34.15,1
29.11.2015 16:05:00,2,0,70,1.53,8388608,1039349,12.39,0,8,64,5,5,8,10,31.92,0
29.11.2015 16:10:00,2,0,69,1.5,8388608,1005794,11.99,0,7,64,5,5,7,10,30.490000000000002,0
29.11.2015 16:15:00,2,0,71,1.55,8388608,989017,11.79,0,8,64,5,5,8,10,31.34,0
29.11.2015 16:20:00,2,0,71,1.55,8388608,1123235,13.39,0,8,64,5,5,8,10,32.94,1
29.11.2015 16:25:00,2,0,68,1.5,8388608,871576,10.39,0,7,64,6,5,7,11,29.89,0
29.11.2015 16:30:00,2,0,71,1.57,8388608,821245,9.79,0,7,64,5,5,7,10,28.36,0
29.11.2015 16:35:00,2,0,83,1.81,8388608,1072903,12.79,0,7,64,5,5,7,10,31.6,0
29.11.2015 16:40:00,2,0,67,1.48,8388608,1240675,14.79,0,7,64,6,5,7,11,34.269999999999996,1
29.11.2015 16:45:00,2,0,71,1.56,8388608,1005794,11.99,0,8,64,5,5,8,10,31.55,0
29.11.2015 16:50:00,2,0,71,1.55,8388608,1056126,12.59,0,7,64,5,5,7,10,31.14,0
29.11.2015 16:55:00,2,0,69,1.52,8388608,838022,9.99,0,8,64,5,5,8,10,29.509999999999998,0
29.11.2015 17:00:00,2,0,71,1.57,8388608,770913,9.19,0,7,64,5,5,7,10,27.759999999999998,0
29.11.2015 17:05:00,2,0,70,1.53,8388608,787690,9.39,0,7,64,5,5,7,10,27.92,0
29.11.2015 17:10:00,2,0,70,1.53,8388608,888354,10.59,0,7,64,5,5,7,10,29.119999999999997,0
29.11.2015 17:15:00,2,0,71,1.57,8388608,989017,11.79,0,7,64,5,5,7,10,30.36,0
29.11.2015 17:20:00,2,0,71,1.55,8388608,1039349,12.39,0,7,64,5,5,7,10,30.94,0
29.11.2015 17:25:00,2,0,69,1.52,8388608,888354,10.59,0,7,64,5,5,7,10,29.11,0
29.11.2015 17:30:00,2,0,72,1.57,8388608,871576,10.39,0,7,64,5,5,7,10,28.96,0
29.11.2015 17:35:00,2,0,81,1.78,8388608,938685,11.19,0,8,64,5,5,8,10,30.97,0
29.11.2015 17:40:00,2,0,68,1.49,8388608,1324561,15.79,0,7,64,5,5,7,10,34.28,1
29.11.2015 17:45:00,2,0,73,1.6,8388608,1173566,13.99,0,7,64,5,5,7,10,32.59,0
29.11.2015 17:50:00,2,0,69,1.52,8388608,1072903,12.79,0,7,64,5,5,7,10,31.31,0
29.11.2015 17:55:00,2,0,70,1.54,8388608,1056126,12.59,0,7,64,6,5,7,11,32.129999999999995,0
29.11.2015 18:00:00,2,0,72,1.57,8388608,989017,11.79,0,8,64,5,5,8,10,31.36,0
29.11.2015 18:05:00,2,0,72,1.58,8388608,838022,9.99,0,8,64,5,5,8,10,29.57,0
29.11.2015 18:10:00,2,0,69,1.52,8388608,1274230,15.19,0,7,64,5,5,7,10,33.71,1
29.11.2015 18:15:00,2,0,72,1.57,8388608,972240,11.59,0,8,64,5,5,8,10,31.16,0
29.11.2015 18:20:00,2,0,71,1.55,8388608,905131,10.79,0,8,64,5,5,8,10,30.34,0
29.11.2015 18:25:00,2,0,69,1.52,8388608,1207121,14.39,0,8,64,5,5,8,10,33.91,1
29.11.2015 18:30:00,2,0,72,1.58,8388608,1089680,12.99,0,7,64,5,5,7,10,31.57,0
29.11.2015 18:35:00,2,0,85,1.85,8388608,899259,10.72,0,8,64,5,5,8,10,30.57,0
29.11.2015 18:40:00,2,0,68,1.5,8388608,1458779,17.39,0,7,64,5,5,7,10,35.89,1
29.11.2015 18:45:00,2,0,72,1.58,8388608,938685,11.19,0,7,64,5,5,7,10,29.77,0
29.11.2015 18:50:00,2,0,70,1.54,8388608,955462,11.39,0,7,64,5,5,7,10,29.93,0
29.11.2015 18:55:00,2,0,70,1.54,8388608,1173566,13.99,0,8,64,6,5,8,11,34.53,1
29.11.2015 19:00:00,2,0,73,1.6,8388608,938685,11.19,0,8,64,5,5,8,10,30.79,0
29.11.2015 19:05:00,2,0,72,1.58,8388608,1123235,13.39,0,8,64,5,5,8,10,32.97,1
29.11.2015 19:10:00,2,0,70,1.53,8388608,938685,11.19,0,7,64,6,5,7,11,30.72,0
29.11.2015 19:15:00,2,0,72,1.58,8388608,1072903,12.79,0,8,64,5,5,8,10,32.37,0
29.11.2015 19:20:00,2,0,70,1.54,8388608,938685,11.19,0,7,64,5,5,7,10,29.73,0
29.11.2015 19:25:00,2,0,70,1.54,8388608,1039349,12.39,0,7,64,6,5,7,11,31.93,0
29.11.2015 19:30:00,2,0,72,1.57,8388608,905131,10.79,0,7,64,5,5,7,10,29.36,0
29.11.2015 19:35:00,2,0,83,1.81,8388608,865704,10.32,0,8,64,5,5,8,10,30.130000000000003,0
29.11.2015 19:40:00,2,0,67,1.47,8388608,1307784,15.59,0,7,64,5,5,7,10,34.06,1
29.11.2015 19:45:00,2,0,71,1.56,8388608,1022571,12.19,0,8,64,5,5,8,10,31.75,0
29.11.2015 19:50:00,2,0,69,1.52,8388608,926941,11.05,0,6,64,5,5,6,10,28.57,0
29.11.2015 19:55:00,2,0,70,1.52,8388608,899259,10.72,0,7,64,5,5,7,10,29.240000000000002,0
29.11.2015 20:00:00,2,0,72,1.58,8388608,821245,9.79,0,7,64,5,5,7,10,28.369999999999997,0
29.11.2015 20:05:00,2,0,72,1.57,8388608,1027604,12.25,0,7,64,5,5,7,10,30.82,0
29.11.2015 20:10:00,2,0,69,1.53,8388608,1100585,13.12,0,7,64,6,5,7,11,32.65,0
29.11.2015 20:15:00,2,0,72,1.57,8388608,1223898,14.59,0,7,64,5,5,7,10,33.16,1
29.11.2015 20:20:00,2,0,70,1.54,8388608,848927,10.12,0,7,64,5,5,7,10,28.66,0
29.11.2015 20:25:00,2,0,70,1.52,8388608,888354,10.59,0,7,64,5,5,7,10,29.11,0
29.11.2015 20:30:00,2,0,71,1.57,8388608,792723,9.45,0,7,64,5,5,7,10,28.02,0
29.11.2015 20:35:00,2,0,85,1.85,8388608,821245,9.79,0,7,64,5,5,7,10,28.64,0
29.11.2015 20:40:00,2,0,68,1.48,8388608,1402575,16.72,0,7,64,6,6,7,12,37.2,1
29.11.2015 20:45:00,2,0,72,1.58,8388608,1067031,12.72,0,8,64,5,5,8,10,32.3,0
29.11.2015 20:50:00,2,0,69,1.51,8388608,977273,11.65,0,8,64,5,5,8,10,31.16,0
29.11.2015 20:55:00,2,0,69,1.52,8388608,792723,9.45,0,8,64,6,5,8,11,29.97,0
29.11.2015 21:00:00,2,0,71,1.57,8388608,876610,10.45,0,8,64,5,5,8,10,30.02,0
29.11.2015 21:05:00,2,0,71,1.56,8388608,1083808,12.92,0,8,64,5,5,8,10,32.480000000000004,0
29.11.2015 21:10:00,2,0,69,1.52,8388608,1218026,14.52,0,8,64,5,6,8,11,35.04,1
29.11.2015 21:15:00,2,0,71,1.56,8388608,1067031,12.72,0,8,64,5,5,8,10,32.28,0
29.11.2015 21:20:00,2,0,69,1.52,8388608,1083808,12.92,0,8,64,5,5,8,10,32.44,0
29.11.2015 21:25:00,2,0,69,1.51,8388608,1010827,12.05,0,8,64,6,5,8,11,32.56,0
29.11.2015 21:30:00,2,0,71,1.56,8388608,1100585,13.12,0,7,64,5,5,7,10,31.68,0
29.11.2015 21:35:00,2,0,83,1.82,8388608,1061159,12.65,0,8,64,5,5,8,10,32.47,0
29.11.2015 21:40:00,2,0,68,1.49,8388608,1190343,14.19,0,7,64,5,5,7,10,32.68,0
29.11.2015 21:45:00,2,0,73,1.59,8388608,1100585,13.12,0,8,64,5,5,8,10,32.71,0
29.11.2015 21:50:00,2,0,70,1.54,8388608,1016699,12.12,0,8,64,5,5,8,10,31.66,0
29.11.2015 21:55:00,2,0,70,1.55,8388608,804468,9.59,0,8,64,5,5,8,10,29.14,0
29.11.2015 22:00:00,2,0,72,1.58,8388608,854799,10.19,0,7,64,5,5,7,10,28.77,0
29.11.2015 22:05:00,2,0,70,1.54,8388608,977273,11.65,0,7,64,5,5,7,10,30.19,0
29.11.2015 22:10:00,2,0,69,1.51,8388608,888354,10.59,0,6,64,5,5,6,10,28.1,0
29.11.2015 22:15:00,2,0,72,1.58,8388608,1268358,15.12,0,7,64,5,5,7,10,33.7,1
29.11.2015 22:20:00,2,0,70,1.54,8388608,1161822,13.85,0,7,64,5,5,7,10,32.39,0
29.11.2015 22:25:00,2,0,69,1.52,8388608,1184471,14.12,0,7,64,5,5,7,10,32.64,0
29.11.2015 22:30:00,2,0,72,1.58,8388608,1050254,12.52,0,6,64,5,5,6,10,30.1,0
29.11.2015 22:35:00,2,0,82,1.79,8388608,1056126,12.59,0,7,64,5,5,7,10,31.38,0
29.11.2015 22:40:00,2,0,67,1.47,8388608,1352244,16.12,0,6,64,5,5,6,10,33.59,1
29.11.2015 22:45:00,2,0,72,1.56,8388608,972240,11.59,0,6,64,5,5,6,10,29.15,0
29.11.2015 22:50:00,2,0,69,1.52,8388608,1094713,13.05,0,6,64,5,5,6,10,30.57,0
29.11.2015 22:55:00,2,0,70,1.53,8388608,1067031,12.72,0,7,64,5,5,7,10,31.25,0
29.11.2015 23:00:00,2,0,72,1.57,8388608,1234803,14.72,0,7,64,5,5,7,10,33.29,1
29.11.2015 23:05:00,2,0,70,1.54,8388608,1067031,12.72,0,6,64,5,5,6,10,30.26,0
29.11.2015 23:10:00,2,0,68,1.5,8388608,1061159,12.65,0,6,64,5,5,6,10,30.15,0
29.11.2015 23:15:00,2,0,71,1.56,8388608,1056126,12.59,0,7,64,5,5,7,10,31.15,0
29.11.2015 23:20:00,2,0,71,1.55,8388608,916036,10.92,0,8,64,5,5,8,10,30.47,0
29.11.2015 23:25:00,2,0,69,1.52,8388608,1039349,12.39,0,8,64,5,5,8,10,31.91,0
29.11.2015 23:30:00,2,0,71,1.56,8388608,1083808,12.92,0,8,64,5,5,8,10,32.480000000000004,0
29.11.2015 23:35:00,2,0,82,1.79,8388608,943718,11.25,0,8,64,5,5,8,10,31.04,0
29.11.2015 23:40:00,2,0,67,1.47,8388608,1296040,15.45,0,7,64,5,5,7,10,33.92,1
29.11.2015 23:45:00,2,0,72,1.57,8388608,943718,11.25,0,8,64,5,5,8,10,30.82,0
29.11.2015 23:50:00,2,0,70,1.54,8388608,966368,11.52,0,8,64,5,5,8,10,31.06,0
29.11.2015 23:55:00,2,0,70,1.53,8388608,1134140,13.52,0,10,64,5,5,10,10,35.05,1
30.11.2015 00:00:00,2,0,72,1.58,8388608,921908,10.99,0,8,64,5,5,8,10,30.57,0
30.11.2015 00:05:00,2,0,70,1.54,8388608,966368,11.52,0,8,64,5,5,8,10,31.06,0
30.11.2015 00:10:00,2,0,71,1.55,8388608,960496,11.45,0,8,64,6,5,8,11,32.0,0
30.11.2015 00:15:00,2,0,71,1.56,8388608,972240,11.59,0,8,64,5,5,8,10,31.15,0
30.11.2015 00:20:00,2,0,71,1.56,8388608,854799,10.19,0,8,64,5,5,8,10,29.75,0
30.11.2015 00:25:00,2,0,69,1.51,8388608,882482,10.52,0,8,64,5,5,8,10,30.03,0
30.11.2015 00:30:00,2,0,72,1.57,8388608,1005794,11.99,0,8,64,5,5,8,10,31.560000000000002,0
30.11.2015 00:35:00,2,0,83,1.82,8388608,1077936,12.85,0,9,64,5,5,9,10,33.67,1
30.11.2015 00:40:00,2,0,67,1.48,8388608,1564475,18.65,0,8,64,5,5,8,10,38.129999999999995,1
30.11.2015 00:45:00,2,0,72,1.57,8388608,983145,11.72,0,7,64,5,5,7,10,30.29,0
30.11.2015 00:50:00,2,0,71,1.55,8388608,1067031,12.72,0,7,64,5,5,7,10,31.270000000000003,0
30.11.2015 00:55:00,2,0,69,1.52,8388608,1111491,13.25,0,8,64,5,5,8,10,32.769999999999996,0
30.11.2015 01:00:00,2,0,72,1.58,8388608,966368,11.52,0,7,64,5,5,7,10,30.1,0
30.11.2015 01:05:00,2,0,134,2.93,8388608,2314417,27.59,0,116,64,23,744,116,767,913.52,1
30.11.2015 01:10:00,2,0,69,1.51,8388608,1777546,21.19,0,7,64,5,5,7,10,39.7,1
30.11.2015 01:15:00,2,0,71,1.56,8388608,1128268,13.45,0,8,64,5,5,8,10,33.01,1
30.11.2015 01:20:00,2,0,72,1.57,8388608,1150917,13.72,0,8,64,5,5,8,10,33.29,1
30.11.2015 01:25:00,2,0,70,1.53,8388608,1027604,12.25,0,8,64,6,5,8,11,32.78,0
30.11.2015 01:30:00,2,0,72,1.58,8388608,932813,11.12,0,7,64,5,5,7,10,29.7,0
30.11.2015 01:35:00,2,0,83,1.81,8388608,910164,10.85,0,7,64,5,5,7,10,29.66,0
30.11.2015 01:40:00,2,0,68,1.5,8388608,1402575,16.72,0,7,64,5,5,7,10,35.22,1
30.11.2015 01:45:00,2,0,73,1.59,8388608,1161822,13.85,0,8,64,5,5,8,10,33.44,1
30.11.2015 01:50:00,2,0,72,1.57,8388608,949590,11.32,0,7,64,5,5,7,10,29.89,0
30.11.2015 01:55:00,2,0,71,1.55,8388608,1010827,12.05,0,7,64,5,5,7,10,30.6,0
30.11.2015 02:00:00,2,0,73,1.59,8388608,1005794,11.99,0,6,64,5,5,6,10,29.58,0
30.11.2015 02:05:00,2,0,71,1.56,8388608,1128268,13.45,0,7,64,5,5,7,10,32.01,0
30.11.2015 02:10:00,2,0,70,1.53,8388608,1033476,12.32,0,6,64,5,5,6,10,29.85,0
30.11.2015 02:15:00,2,0,72,1.58,8388608,1083808,12.92,0,7,64,5,5,7,10,31.5,0
30.11.2015 02:20:00,2,0,72,1.58,8388608,916036,10.92,0,6,64,5,5,6,10,28.5,0
30.11.2015 02:25:00,2,0,70,1.54,8388608,938685,11.19,0,7,64,6,5,7,11,30.73,0
30.11.2015 02:30:00,2,0,72,1.59,8388608,994050,11.85,0,6,64,5,5,6,10,29.439999999999998,0
30.11.2015 02:35:00,2,0,82,1.8,8388608,1089680,12.99,0,7,64,5,5,7,10,31.79,0
30.11.2015 02:40:00,2,0,68,1.5,8388608,1240675,14.79,0,7,64,5,5,7,10,33.29,1
30.11.2015 02:45:00,2,0,72,1.59,8388608,926941,11.05,0,8,64,5,5,8,10,30.64,0
30.11.2015 02:50:00,2,0,72,1.57,8388608,1150917,13.72,0,8,64,5,5,8,10,33.29,1
30.11.2015 02:55:00,2,0,70,1.54,8388608,1039349,12.39,0,8,64,5,5,8,10,31.93,0
30.11.2015 03:00:00,2,0,72,1.58,8388608,1039349,12.39,0,7,64,5,5,7,10,30.97,0
30.11.2015 03:05:00,2,0,71,1.56,8388608,910164,10.85,0,7,64,5,5,7,10,29.41,0
