tx_id,timestamp,sender,receiver,amount,fee,data
7c37e438-78d8-4bdd-abc3-40bc43f84eb6,2025-04-03T19:32:03,0x3500975b,0x640c7e18,79.03,1.31,{"memo":"Microtransaction fee"}
052d637c-9919-4c49-95a4-959ace52c846,2025-04-03T19:33:29,0xd28052fc,0xf7244728,30.46,0.98,{"memo":"Crowdfunding"}
83ed7c2c-8fa1-4df0-88bd-262a6c8ff162,2025-04-03T19:37:30,0x05938dcd,0x0febb053,62.51,2.16,{"memo":"Utility bill"}
1ee067c5-93e8-4e5a-9104-a1d36aaf9c59,2025-04-03T19:36:38,0x1e6769d5,0xf00b4bab,66.82,2.13,{"memo":"Product purchase"}
0a865595-ef37-4648-a5ab-d0aef533ceef,2025-04-03T19:39:50,0x675e0452,0xf3727b9b,73.51,3.43,{"memo":"Loan repayment"}
3d6d112b-5e85-4d34-b752-60cb41a137dd,2025-04-03T19:44:33,0x6729231e,0x7ac247cd,28.54,0.61,{"memo":"Contract payment"}
c1af953e-a3b9-4258-bb5a-80571bbaaa27,2025-04-03T19:51:05,0xbf043978,0xa67c3448,49.59,0.55,{"memo":"Refund"}
91bdfcf3-0ef3-43f0-a22e-bbfa4ec4f9da,2025-04-03T19:52:24,0x639de250,0x8bcd5f30,55.46,1.21,{"memo":"Product purchase"}
c5130919-4f67-461f-9908-86664a603af6,2025-04-03T19:50:38,0x6c3b74ea,0x0dd846df,95.62,3.19,{"memo":"Investment"}
f322f570-574d-4649-9e0d-d27b0945912b,2025-04-03T19:55:40,0x6642f656,0xb72da5a4,73.83,2.29,{"memo":"Crowdfunding"}
45d7cccb-b6aa-4f48-8d50-0915790f6050,2025-04-03T19:54:50,0x034377fa,0x08a818f6,79.53,3.42,{"memo":"Monthly subscription"}
9a9139ad-ab54-4590-b2ff-4c4cda13ccd3,2025-04-03T19:58:00,0x4c54f490,0xc2f28b46,90.4,3.79,{"memo":"Product purchase"}
9e700449-a057-404e-a7f7-7d0b8adfbb93,2025-04-03T20:01:56,0xe4bbde53,0xc58bbab4,30.61,1.35,{"memo":"Refund"}
6c44b6e1-75d8-4a7d-946f-87c40572da9c,2025-04-03T20:03:52,0xed2bc8fa,0x7a9095e3,83.05,3.12,{"memo":"Loan repayment"}
e9f1fee6-b9ce-4b29-8c03-6a23dcd9ec28,2025-04-03T20:07:14,0x2156f4d1,0x2b9e429c,35.34,0.21,{"memo":"Microtransaction fee"}
4899af0f-45e1-4c02-87a3-733d2a12b936,2025-04-03T20:10:10,0x9e909ead,0xdde30071,62.61,1.1,{"memo":"Gaming transaction"}
8f159ed0-8f92-4f30-a85b-58ce62f73f80,2025-04-03T20:11:10,0xaaa51694,0xe2cd7a0d,75.53,1.7,{"memo":"Investment"}
a1888c7b-844b-45c8-bf22-0ae49b8447b0,2025-04-03T20:18:37,0x0b65e84d,0x6581c8f0,16.93,0.11,{"memo":"Investment"}
5775d8ee-388e-4db3-9069-ecdb04982f0b,2025-04-03T20:19:56,0x8dbc01ce,0xc9ace09e,32.52,1.35,{"memo":"Product purchase"}
69050967-562b-4506-8c9f-556f5fccff62,2025-04-03T20:23:49,0xe54f4013,0x85161d3a,15.11,0.1,{"memo":"Salary payment"}
f9752854-701c-48d0-b3b7-484bccad3d3b,2025-04-03T20:25:19,0x0289a96d,0xe2414312,67.46,1.0,{"memo":"Donation"}
cfbad528-0f56-4dc1-8bc4-42e3ce6a10af,2025-04-03T20:30:49,0x94fd628c,0x463db7f7,3.28,0.13,{"memo":"Gift"}
adeb8fa3-4d7a-4a18-82f6-917deb3a5b32,2025-04-03T20:34:17,0xf35723e2,0xb8e83245,43.07,0.75,{"memo":"Consulting fee"}
90e03768-08fa-4e1a-bf41-12e6af8ec5bc,2025-04-03T20:37:40,0xdd250181,0xdf23147b,50.7,0.93,{"memo":"Dividend distribution"}
9ac5e9c7-8a97-4478-9d1a-896907315a6e,2025-04-03T20:37:31,0x3ede1ba6,0x5d1d9133,43.76,1.22,{"memo":"Dividend distribution"}
6f34b2b1-d78f-45bb-8cbd-740afe29ea48,2025-04-03T20:37:45,0xf697c223,0x7cae5462,92.35,2.1,{"memo":"Donation"}
ae665a8c-a3f9-4088-89ca-a6a0dd3ba2e9,2025-04-03T20:41:53,0x4f9197e1,0xd034f1ed,65.79,2.82,{"memo":"Microtransaction fee"}
97f8559d-4e90-4246-b6c7-397b3deccd96,2025-04-03T20:48:39,0x53c5c4ec,0xcf4b5058,92.27,1.23,{"memo":"Gift"}
a0c6a7b6-df70-4dc3-af81-cc409c7290bc,2025-04-03T20:53:18,0x9424f122,0x3e0f33c9,30.4,0.92,{"memo":"Consulting fee"}
80a80316-9de8-4b51-bec4-44f36d13e395,2025-04-03T20:54:04,0x3300e0d6,0xd028cd93,6.13,0.11,{"memo":"Donation"}
7847fc00-7701-4785-af68-5088e5ed32de,2025-04-03T20:54:02,0xf6eb6550,0x8bed2278,84.08,2.59,{"memo":"Dividend distribution"}
032f3c1a-b1d1-466b-923c-68587b3a1911,2025-04-03T21:00:35,0x25f2a306,0xa5706ee9,28.33,0.55,{"memo":"Salary payment"}
a2cb35c1-3871-4321-b095-db1de0e3539f,2025-04-03T21:01:37,0xf0d6285a,0x517648b6,76.98,1.56,{"memo":"Gaming transaction"}
0522289c-997c-4cc1-a99a-017779df0432,2025-04-03T21:07:55,0x2b6d3224,0x1831e731,89.18,4.11,{"memo":"Donation"}
9e0ddeb8-984b-4db8-bac9-6dc69ca77d4c,2025-04-03T21:07:03,0xb59e4c2d,0xa0271331,73.8,0.54,{"memo":"Consulting fee"}
53528bf2-9780-46ba-9d5d-c9183944c88c,2025-04-03T21:10:52,0x223d8826,0xbd3a0994,31.16,0.83,{"memo":"Salary payment"}
b4376d94-55bb-4395-ad89-f202e4888974,2025-04-03T21:09:32,0x8dc46329,0xe27d97ad,8.06,0.31,{"memo":"Donation"}
39ee04c2-dbff-49f8-a2db-070f76d367e1,2025-04-03T21:12:02,0x62237136,0x4ca1a9a6,14.39,0.66,{"memo":"Product purchase"}
495575e4-64ff-48fd-a056-6524f73d61ec,2025-04-03T21:17:30,0x9a96fedf,0x23ce2ece,71.41,3.44,{"memo":"Gift"}
d1fdacd3-2d05-49b2-a1ed-79487f8067dd,2025-04-03T21:17:43,0xfa3274f8,0x7cb09210,92.85,0.99,{"memo":"Microtransaction fee"}
810f6792-7bc5-46c6-a6b0-dd55207a5ca9,2025-04-03T21:20:09,0x6b2ce0a8,0x6ab06624,10.14,0.06,{"memo":"Utility bill"}
e94b608d-2aeb-4d2e-acf1-6975bf03634c,2025-04-03T21:23:32,0x38817c2c,0xcf3c0cba,56.67,2.33,{"memo":"Payment for services"}
0694d5ad-9934-4c00-ae3d-8d9cb8d3c670,2025-04-03T21:26:55,0xb293423c,0x05043fb5,8.43,0.36,{"memo":"Refund"}
f745c12f-c90e-4c26-8ed4-d1b08d14d8b5,2025-04-03T21:27:50,0x92e04961,0xfbbe6338,14.41,0.27,{"memo":"Salary payment"}
a61820e5-7847-45fd-b05c-98507a4b7f2a,2025-04-03T21:34:28,0x5a78a3bf,0x9c3cd632,11.5,0.38,{"memo":"Salary payment"}
85476a4c-2278-4df9-8c91-d570331dfee9,2025-04-03T21:37:58,0x39589304,0x6e40b9dc,99.0,0.95,{"memo":"Salary payment"}
06f98dc0-b0aa-48da-b462-0b0414d712ee,2025-04-03T21:39:52,0x6430ee2e,0xdcebb37d,64.88,1.39,{"memo":"Loan repayment"}
891301ae-272d-4883-84ca-9da2a51a8303,2025-04-03T21:38:45,0xf202885f,0x06328d40,24.04,0.47,{"memo":"Loan repayment"}
2b2ea284-37c5-4ce8-b872-714d4c53b23d,2025-04-03T21:42:50,0x9032ff31,0xa5ec3338,87.95,1.29,{"memo":"Dividend distribution"}
c9f102ce-4acd-40c4-a858-d06f772330bf,2025-04-03T21:48:48,0xce4d51ee,0x57bc37ee,33.19,1.37,{"memo":"Product purchase"}
088dcdcf-9146-4382-adb0-b81f8471db80,2025-04-03T21:48:26,0xfb8836d6,0x0fd7ae9d,20.43,0.32,{"memo":"Gift"}
d89ed776-9a85-494d-8830-8bb705d42551,2025-04-03T21:51:59,0x1a71b201,0xa462010e,81.22,0.63,{"memo":"Refund"}
e3858daa-f503-4e44-920f-c5c861cf30ea,2025-04-03T21:55:20,0x5e7f73e4,0x72a21ffb,93.91,2.96,{"memo":"Utility bill"}
c1cb8e24-a075-47d2-b5f7-2793a6611c3f,2025-04-03T21:56:36,0x27b938dd,0xeeede7d6,91.81,3.17,{"memo":"Product purchase"}
bcdaf8d1-f682-48ed-bdfd-22152b32d829,2025-04-03T21:58:33,0x495ce521,0x84580ecc,36.05,0.21,{"memo":"Consulting fee"}
01b0082a-c28f-4ce9-8808-c083c33d32ed,2025-04-03T22:04:37,0x471db9f7,0xc6053d7b,6.95,0.34,{"memo":"Payment for services"}
d4bf498f-b8ae-44c9-82c3-221860063a4e,2025-04-03T22:06:19,0xd1aab925,0x1331e887,25.81,0.25,{"memo":"Rental payment"}
a706dd26-d4c4-4698-bcbb-70c0e4304ec0,2025-04-03T22:13:08,0x19e3426d,0xd0bd331f,74.3,1.55,{"memo":"Microtransaction fee"}
2d76c1a7-a4ed-4441-b270-8a2d2fe3855d,2025-04-03T22:15:45,0xd774bb2c,0xadd9f813,91.99,0.95,{"memo":"Refund"}
c0231b94-6c21-47e5-81b8-0f648277972b,2025-04-03T22:16:34,0xbcba1b63,0x677192a2,35.1,1.34,{"memo":"Contract payment"}
bc23fe0f-ed62-4716-a4fa-c536af1745bd,2025-04-03T22:19:47,0x205aaa57,0xafada9c2,76.22,3.22,{"memo":"Crowdfunding"}
6bfdf6f3-8cd1-45f8-9127-75ea149ddf10,2025-04-03T22:18:44,0xf51e32e2,0x9b30bb3a,86.81,0.65,{"memo":"Dividend distribution"}
44c5df25-2a29-4f68-9197-546bf1f79c72,2025-04-03T22:19:01,0xa263b673,0x3c55f689,38.44,0.99,{"memo":"Salary payment"}
6d093ea6-b68a-4c61-a0b7-de6c21b6d767,2025-04-03T22:24:12,0xb668eadb,0xc78339f3,14.58,0.55,{"memo":"Product purchase"}
7f8c80ec-b39a-4ead-92a9-f991aa9ead33,2025-04-03T22:22:37,0x4b18fd9b,0xd78f6e4f,76.97,1.94,{"memo":"Dividend distribution"}
6615743f-c227-4ffa-8853-4ada803ffadc,2025-04-03T22:24:55,0x6c748328,0x6571ba69,73.68,0.46,{"memo":"Marketplace sale"}
b531dd0c-c5e0-4f18-890c-afadee0e072e,2025-04-03T22:29:43,0x720123a9,0x3f0e87ce,72.47,2.47,{"memo":"Dividend distribution"}
e3c3cd74-192e-4cc7-b72a-4a90c9c2bc4a,2025-04-03T22:34:29,0x6bc7b7a3,0xd52c2545,65.99,1.81,{"memo":"Gaming transaction"}
63c8cf73-daa5-430b-bc6f-9ef5213b3bd1,2025-04-03T22:34:36,0x138c918c,0x86aa5c2c,16.43,0.18,{"memo":"Contract payment"}
3931d8d4-3529-43d1-abfd-619fd6468602,2025-04-03T22:38:07,0x5b0e2aed,0xdc4c731a,21.75,0.4,{"memo":"Investment"}
2f12344d-38e6-4e7e-89de-b543ee67981f,2025-04-03T22:44:23,0xa29d1428,0x891a0322,57.09,0.36,{"memo":"Salary payment"}
c18f1374-4403-452d-a565-324959f60a31,2025-04-03T22:48:54,0x96510f31,0x96fa0d56,39.76,1.04,{"memo":"Donation"}
403a9ae3-f9a6-4d71-858a-2c59e0a930ed,2025-04-03T22:46:33,0x476f093a,0xe4086889,5.87,0.11,{"memo":"Donation"}
5b1b6fee-d5b4-4796-8dcf-04883d65b82b,2025-04-03T22:54:01,0x9f5dee65,0x8099af17,37.4,0.55,{"memo":"Marketplace sale"}
19c90567-fbba-4b4e-a326-216f674a17a7,2025-04-03T22:56:54,0xcdce7f43,0x7a8ebacb,8.0,0.04,{"memo":"Investment"}
ac839bdd-a4e7-48c1-8db8-0856ede88584,2025-04-03T22:57:06,0x0c4ae6fb,0xcf9d3dab,89.18,1.57,{"memo":"Gift"}
49dad232-f9a4-4d92-addd-adb071df31d1,2025-04-03T23:01:38,0xaa3e814b,0xa661f063,3.19,0.04,{"memo":"Consulting fee"}
a6348daf-8382-4037-9cee-b16be204679e,2025-04-03T23:06:03,0x6881bc50,0xb7e348e0,85.15,0.96,{"memo":"Rental payment"}
05057c16-af13-44cd-b45f-43c4868dbac5,2025-04-03T23:07:36,0xdb5b8e41,0xd18f1547,18.93,0.16,{"memo":"Contract payment"}
04ab33d4-bb1b-4e40-96f6-abdac96c61ce,2025-04-03T23:08:18,0x74a14fbb,0x4ca50e6a,25.08,0.23,{"memo":"Contract payment"}
7b80e57b-5f5b-4a0e-86ed-706f207e580b,2025-04-03T23:11:10,0xfd3ac7a2,0xc3dc0665,31.48,0.54,{"memo":"Monthly subscription"}
a25a7e51-41d4-4476-9167-ecd0955a2468,2025-04-03T23:12:02,0x03ce517b,0xdad07aeb,37.9,1.56,{"memo":"Utility bill"}
481450cc-d5ef-4453-a878-39f6104e4765,2025-04-03T23:16:30,0x230aa17e,0x04524d59,47.92,1.73,{"memo":"Monthly subscription"}
e60d7b9c-dea0-4d2d-89b7-c4a490868642,2025-04-03T23:18:21,0xde21122e,0x2e773cd1,44.7,1.92,{"memo":"Donation"}
7f71c193-2ab4-4907-9dc0-3e8de21ca913,2025-04-03T23:18:16,0x6290f9b5,0x978678a2,54.32,1.02,{"memo":"Utility bill"}
4057e484-e811-4b91-8a4e-42f0264dc5f1,2025-04-03T23:25:34,0x65c92184,0xea74d8e1,72.03,1.9,{"memo":"Consulting fee"}
97335738-091c-4f17-946b-13b8f1b0146a,2025-04-03T23:25:22,0x5e6414c9,0x9bb4582f,31.88,1.37,{"memo":"Crowdfunding"}
b0444930-4c0e-4eab-a8da-02a6d4d70b65,2025-04-03T23:29:40,0x7a8424fb,0x8942b692,2.61,0.02,{"memo":"Dividend distribution"}
22951752-0e6c-46c1-8850-2f6c469a8475,2025-04-03T23:30:21,0xf960dce8,0xf2ad81f5,53.8,0.41,{"memo":"Rental payment"}
edb82b93-decd-43cb-8f57-560d94517814,2025-04-03T23:35:06,0x53cf3bf3,0x9527930a,11.29,0.38,{"memo":"Rental payment"}
d9ce2340-2ae2-49d8-b976-8a3ae1b8fdbf,2025-04-03T23:38:49,0xb8c2a50e,0x40f49046,45.09,1.09,{"memo":"Microtransaction fee"}
756400a4-e045-4a6e-ba1b-4854e415a29c,2025-04-03T23:41:49,0x189c4dde,0xfef52bda,27.12,0.65,{"memo":"Rental payment"}
8d66e44c-78b0-4c66-9713-c8ba6fbab5bc,2025-04-03T23:45:43,0x6ae29d4d,0xc8d3cad2,82.5,3.09,{"memo":"Rental payment"}
17657b3e-488b-4a81-bc8b-a5c0f56bb30a,2025-04-03T23:46:37,0x9bb78c4c,0x5c31c05f,90.8,4.33,{"memo":"Payment for services"}
61ec7bed-72f8-429f-b566-9460fb097c81,2025-04-03T23:51:12,0xe10f465c,0x475a1479,80.11,3.88,{"memo":"Utility bill"}
dba6e825-35df-44a1-9279-541325f14b39,2025-04-03T23:51:20,0x57d6cc1d,0xe92accff,71.43,2.29,{"memo":"Gaming transaction"}
b0d35e7c-eed3-41c5-8cf9-06677e0b1eb9,2025-04-03T23:56:41,0xe1dc6d5f,0x1a9928cf,85.17,3.75,{"memo":"Rental payment"}
b8110af8-dbd9-4c2f-9318-035048d511f7,2025-04-03T23:56:34,0xe115c357,0x6643e323,3.64,0.14,{"memo":"Gift"}
f3660c1c-449b-4454-be76-c68b9f7e6f2c,2025-04-04T00:02:48,0x1e04b39e,0x79f942f5,73.32,3.44,{"memo":"Salary payment"}
427b521d-2f62-4081-bedb-487b66fca4c7,2025-04-04T00:05:44,0xbe22c645,0x6a4506ff,17.6,0.31,{"memo":"Contract payment"}
c7b2c6db-688e-4b23-aae4-1c19cfcc96d2,2025-04-04T00:11:07,0x87f54e09,0x5917be6f,41.61,0.52,{"memo":"Refund"}
060a0046-46c6-4b03-8036-162bcf2be0fc,2025-04-04T00:14:23,0xcffc3dfc,0x32ac5076,56.27,0.91,{"memo":"Rental payment"}
ff57f5c6-fb4b-4d1f-a987-d94efa0a47bc,2025-04-04T00:13:53,0x6c5b0960,0x9a9cd42b,33.43,0.23,{"memo":"Payment for services"}
9b6b4158-5bf3-44cb-8083-f85d737aaa4c,2025-04-04T00:13:39,0xdac8bc27,0x932b216d,60.85,2.63,{"memo":"Contract payment"}
6ee642c5-fc68-4335-b973-2b9d5caead9d,2025-04-04T00:16:49,0x1060456d,0x6154009f,70.97,1.6,{"memo":"Crowdfunding"}
e327f2e3-c29b-408e-b927-f980540c693a,2025-04-04T00:23:22,0x7600a30f,0xc72af64c,2.49,0.11,{"memo":"Contract payment"}
c3237d0f-7769-4908-a46f-6fe7dfd7c826,2025-04-04T00:23:19,0x81805902,0xa9899d0a,88.76,4.44,{"memo":"Gift"}
f242414e-5f89-4410-b270-3a70545a886f,2025-04-04T00:23:13,0x2a59976d,0xe325773b,28.09,0.57,{"memo":"Investment"}
0098b3a2-bc6a-4c37-80b7-dd2c0b782f77,2025-04-04T00:29:34,0x809036b9,0x55cee4e5,92.01,2.17,{"memo":"Product purchase"}
57ce6170-baa0-4319-aa72-d69feea11dc7,2025-04-04T00:35:16,0x57e32095,0x71016a3d,13.61,0.65,{"memo":"Marketplace sale"}
67c051a1-d2d1-4eaa-944d-5bc7a00472ac,2025-04-04T00:37:22,0xa1fa173e,0x6f666026,4.98,0.13,{"memo":"Monthly subscription"}
e439c5fa-44c8-4cb1-949b-b1b301f3525e,2025-04-04T00:38:44,0x3b6421c5,0x1245de80,58.54,2.67,{"memo":"Marketplace sale"}
0e95322c-6039-4a27-8d54-6997f4afba68,2025-04-04T00:40:10,0xadc897db,0x4649333b,34.14,1.02,{"memo":"Investment"}
38941e86-d880-4570-abcf-2d237dd78f31,2025-04-04T00:42:41,0x3bc8dd13,0x2816ccc4,77.33,1.8,{"memo":"Monthly subscription"}
559ddf9c-699a-4ca3-9110-813734a7188c,2025-04-04T00:44:28,0x2187b4e6,0x08004a2c,26.28,0.68,{"memo":"Dividend distribution"}
9b1e42d4-faaf-482a-adfb-29e36bfd9b51,2025-04-04T00:47:34,0xaaba9804,0x452a5471,83.42,4.0,{"memo":"Microtransaction fee"}
9e87e08b-b3d3-4289-8f88-57106681773c,2025-04-04T00:50:10,0xce26a287,0xf19b0548,87.25,3.89,{"memo":"Payment for services"}
9d51b18e-df95-43d9-8b86-6689e8f35aa1,2025-04-04T00:48:35,0x621e88bd,0xab9383d2,81.68,1.89,{"memo":"Monthly subscription"}
c37967a1-38eb-4719-aeab-c5dd21db2eac,2025-04-04T00:50:16,0x69072713,0xac94ea4f,30.38,0.48,{"memo":"Rental payment"}
59797d61-ff05-4c6f-b904-083322875611,2025-04-04T00:56:23,0x8ad6360d,0xa3ae44e6,71.07,3.14,{"memo":"Consulting fee"}
4bca8dc3-9f07-4c80-947d-089cbb922aea,2025-04-04T00:54:24,0xf31e9293,0x545b7a39,87.28,2.12,{"memo":"Crowdfunding"}
042ce3c0-64be-4742-b4d9-6042c159d43e,2025-04-04T00:54:11,0x504fabe5,0x26378f9a,24.52,1.14,{"memo":"Utility bill"}
eeeefbfa-0d31-4e4d-962a-6791b12a88c6,2025-04-04T00:57:33,0xa01fb821,0x7bcc3e97,59.34,0.72,{"memo":"Utility bill"}
b79ef32a-74d2-45ac-b95f-541bd462b933,2025-04-04T00:59:21,0xcb31ca49,0x862dbebe,86.41,2.31,{"memo":"Loan repayment"}
2cdb7138-67ce-4a83-8043-7f91cc838e75,2025-04-04T01:02:56,0xaeb96bdb,0x0ea2d3f5,3.66,0.08,{"memo":"Consulting fee"}
a3231d9d-349c-464e-91d6-2685e0f4ba0c,2025-04-04T01:03:50,0x9b6463a8,0x4be9dabd,83.36,1.08,{"memo":"Microtransaction fee"}
c6f06c7f-4308-44fc-9d12-e303b64149d1,2025-04-04T01:07:13,0xd1bfe169,0x3449d792,78.19,1.09,{"memo":"Marketplace sale"}
4d7884d8-8974-4927-91af-8c1d8ca5def7,2025-04-04T01:08:39,0x0d087136,0x6e0fd06b,23.29,0.72,{"memo":"Donation"}
a2e1d37c-efef-4f80-b76d-965ee5e152f6,2025-04-04T01:11:12,0xf1df8306,0x936898bf,58.47,0.68,{"memo":"Gaming transaction"}
92c7ef25-ad8d-4558-969f-9c092564c2fc,2025-04-04T01:14:41,0x31db0af2,0x1d3a3ae3,61.02,2.73,{"memo":"Payment for services"}
10cafe5a-328a-4344-a767-482808403024,2025-04-04T01:17:47,0x8a0820f1,0xe35e3139,88.69,2.02,{"memo":"Marketplace sale"}
83aa22d4-0fe4-4f8e-a525-f17989cfdf4a,2025-04-04T01:22:57,0xb2155167,0xb1797f5c,20.79,0.17,{"memo":"Payment for services"}
5414ed70-cca3-4230-90d9-357ff3bd0ca8,2025-04-04T01:23:06,0xa40d0f4d,0x80bb9ab4,98.24,0.7,{"memo":"Gift"}
2a2787ac-9be8-42b8-a376-19422995789c,2025-04-04T01:28:24,0xc211940f,0x9b83133a,9.78,0.22,{"memo":"Investment"}
7c583123-9029-40ac-9dc2-44a8953ca5b4,2025-04-04T01:25:25,0x2f59c611,0xba612f47,33.27,1.36,{"memo":"Product purchase"}
0a7fd554-fb75-4393-b7d1-febe4a740f7f,2025-04-04T01:27:14,0xf4cb6ff4,0xbb1a080f,68.8,0.78,{"memo":"Microtransaction fee"}
3da7f06b-5fd0-4013-9844-27b707e3b6de,2025-04-04T01:32:26,0xbb969bd9,0xad6be279,23.83,0.38,{"memo":"Consulting fee"}
28de73eb-56a1-447a-86d4-2fe260a84825,2025-04-04T01:35:22,0x4443ad01,0xf59ef934,42.89,0.23,{"memo":"Dividend distribution"}
afb42352-d5fc-4e77-90c1-f95cde15621d,2025-04-04T01:35:06,0x9bb2bdac,0xf804d8b8,79.77,0.63,{"memo":"Marketplace sale"}
67072ba1-690a-4119-98d4-7756bfcc89f8,2025-04-04T01:35:07,0x0b782357,0xe8f14a14,92.85,4.58,{"memo":"Contract payment"}
48adcd66-9b26-4a28-898a-9e8c8d2e8f56,2025-04-04T01:42:18,0x3de3248b,0x7e731c5d,46.72,1.09,{"memo":"Salary payment"}
6cd35cde-5724-4c68-aa84-b37b99e95e06,2025-04-04T01:43:04,0xdca3bc01,0xdb8d07d1,55.14,0.62,{"memo":"Microtransaction fee"}
80bca71d-3442-424d-aeac-bfa7ddee23ef,2025-04-04T01:48:00,0x11186ab8,0x511498d7,72.5,3.54,{"memo":"Crowdfunding"}
f4620365-4d27-411b-baf9-1617138152d6,2025-04-04T01:50:26,0xc89d894c,0x3c2a552e,15.71,0.31,{"memo":"Monthly subscription"}
b627c56b-1d5e-4e00-964f-dd06deb6cf93,2025-04-04T01:52:05,0xc83aef44,0xe6c19f81,18.67,0.15,{"memo":"Product purchase"}
0dfc65ab-4bec-44e5-8406-9b378b942ff5,2025-04-04T01:59:38,0x34e77f45,0x390050cb,25.29,0.87,{"memo":"Microtransaction fee"}
dfa2eeb9-031e-4884-aced-7d11946812db,2025-04-04T02:02:13,0x1ec1dc4d,0x72c8ad6b,16.12,0.74,{"memo":"Donation"}
e9b1fd43-6132-4066-9000-570f2b592e58,2025-04-04T02:01:11,0x989ad598,0x3f782e45,22.59,0.57,{"memo":"Marketplace sale"}
8dbdee24-2c12-46d0-8f38-6907e9930913,2025-04-04T02:03:05,0xa40d564e,0x7a01e31b,49.94,1.62,{"memo":"Refund"}
a9fa6f23-742f-4e15-9872-14dddd5d161a,2025-04-04T02:03:33,0x210fdae7,0x27bb3f9f,8.74,0.24,{"memo":"Utility bill"}
73956c0f-0434-4029-8e8e-dc05b374a271,2025-04-04T02:08:14,0x8e22786c,0x23a80ddc,53.96,2.68,{"memo":"Microtransaction fee"}
351e2c15-e1d2-453b-8e3a-1af71f25a5bc,2025-04-04T02:08:11,0x682e5eb4,0x7e613ce3,77.81,3.1,{"memo":"Salary payment"}
95a8847f-ab36-482d-942a-9036e113e434,2025-04-04T02:11:48,0x1adbeaf6,0x3e684414,63.08,0.76,{"memo":"Gift"}
7e21db73-eda4-43df-ae70-5d391e83328d,2025-04-04T02:14:01,0x8285dbf5,0x5ef5135a,26.23,0.62,{"memo":"Rental payment"}
53ce6bc2-00f4-4e85-9038-cefafe77d927,2025-04-04T02:18:01,0x18ea7c46,0x23a1bda1,45.82,1.35,{"memo":"Monthly subscription"}
7c22bb20-986b-417d-a277-ca185c6a140c,2025-04-04T02:18:46,0xf8c2d81b,0x8b8fc663,45.27,2.06,{"memo":"Contract payment"}
0af6980b-671c-4ecf-8c5b-0de974f8fb61,2025-04-04T02:21:03,0xd83c867c,0x2323f5f1,14.05,0.43,{"memo":"Utility bill"}
8999cae7-cee3-47aa-a179-90b4d49e5aba,2025-04-04T02:24:35,0x4da9b4f7,0xcdee2aab,38.4,1.56,{"memo":"Contract payment"}
ecc94be3-3d7c-49df-bc95-d3c558a5bc6c,2025-04-04T02:27:25,0x782b411e,0x0eb61a46,38.43,0.96,{"memo":"Gift"}
35796305-2f6c-4246-8c5c-f2917f0e1443,2025-04-04T02:29:06,0xf978fc52,0x01f221ed,39.4,0.57,{"memo":"Payment for services"}
80a2688c-a2d1-49e5-bb92-e01c7243599b,2025-04-04T02:32:20,0xc34b19a7,0x36567afe,72.56,2.85,{"memo":"Dividend distribution"}
682081c5-aa73-4731-a7ea-940d969b495f,2025-04-04T02:39:30,0xff646585,0x8b1c08ad,40.57,1.22,{"memo":"Dividend distribution"}
78194618-2644-4bf0-8510-de4df24581f2,2025-04-04T02:40:06,0x9c94d679,0x6c497787,74.04,1.7,{"memo":"Gaming transaction"}
d8cf704f-8c0a-4c93-bc44-2172b5df272c,2025-04-04T02:42:09,0xcffc9aca,0xe89fe408,30.54,1.14,{"memo":"Refund"}
7d67e9f3-fafd-4de1-8666-39d97026059c,2025-04-04T02:41:53,0xd5d481b1,0x01a8c311,38.64,1.51,{"memo":"Loan repayment"}
370ec61c-1525-4c48-b4bf-5fc27c856da2,2025-04-04T02:45:52,0x4461eb8b,0x346550b5,73.77,3.34,{"memo":"Crowdfunding"}
8e0bd923-8978-42af-b01e-7703dd379484,2025-04-04T02:48:44,0x0376eeec,0x443758bd,57.21,2.83,{"memo":"Dividend distribution"}
6d18f84e-a830-4388-9e5c-b6ab7423c9fa,2025-04-04T02:49:23,0xb7cc7af9,0x5a835821,52.08,1.38,{"memo":"Donation"}
9227e194-cb24-44c7-bcf3-d6e9b7fb37ce,2025-04-04T02:49:00,0x1cf13ba4,0x104e5d4d,42.31,0.99,{"memo":"Monthly subscription"}
647fe8f7-0d13-47e7-bb4c-b95a6ddad2b7,2025-04-04T02:56:21,0x876373ac,0xd0865f00,68.93,2.09,{"memo":"Crowdfunding"}
5c02d3e5-aaf6-4f91-9efb-ee425999b0c1,2025-04-04T02:56:19,0xe0f0e2e3,0xaa9a5f8d,94.97,0.85,{"memo":"Monthly subscription"}
e5ee005b-0791-4637-ac43-063a4b1f01a9,2025-04-04T03:00:56,0xf50e62df,0x90fc7bd7,93.66,4.23,{"memo":"Refund"}
ed7ba41c-7869-4b9f-b495-24404361c30d,2025-04-04T03:05:04,0x158e30e1,0xf7c07231,47.0,1.63,{"memo":"Salary payment"}
10663437-46a6-4f5b-821e-a1a4e898a858,2025-04-04T03:05:15,0xf1aefb83,0x9f2998d3,24.39,0.13,{"memo":"Marketplace sale"}
1db6b135-ce12-4e73-aadf-a65846d84e50,2025-04-04T03:10:07,0x74af1af4,0xb35a0cbd,8.42,0.26,{"memo":"Gift"}
44da3ad7-ff67-430b-b679-3d14639586cc,2025-04-04T03:10:21,0x2960df4c,0x596fcb3a,87.59,4.29,{"memo":"Microtransaction fee"}
